image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000168.jpg,1,3,1,0,0,0,0,449,0.011811701580882072,0.4702000064300412,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000169.jpg,0,3,2,0,0,0,0,575,0.011610519140958786,0.47342110339506177,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000170.jpg,0,1,4,0,0,0,0,624,0.01201316062361002,0.4782182942235536,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000171.jpg,0,4,3,0,0,0,0,801,0.012844867072999477,0.4819760329671992,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000172.jpg,1,4,3,0,0,0,0,682,0.01404513604938984,0.4856163232268216,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000173.jpg,0,4,3,0,0,0,0,518,0.011269799433648586,0.48184895076857903,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000174.jpg,2,0,5,0,3,0,0,716,0.01076193805783987,0.4831424499969741,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000175.jpg,0,4,1,0,0,0,0,732,0.015063934959471226,0.4857683710058097,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000176.jpg,0,5,3,0,0,0,0,781,0.012692638672888279,0.48194571154078913,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000177.jpg,0,23,1,0,0,0,0,1000,0.025845855474472046,0.48539701154381504,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000178.jpg,1,5,4,0,0,0,0,945,0.016060423105955124,0.48783333522452194,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000179.jpg,2,7,3,0,0,0,0,1000,0.021090975031256676,0.49119671576192203,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000180.jpg,0,12,1,0,0,0,0,1000,0.015714513137936592,0.4879158402172597,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000181.jpg,3,6,0,0,0,0,0,1000,0.022518234327435493,0.48972746837932707,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000182.jpg,2,14,3,0,3,0,2,1000,0.024282630532979965,0.4913694153201404,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000183.jpg,1,6,4,1,2,0,0,1000,0.01928022876381874,0.4919274218560881,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000184.jpg,1,3,2,0,0,0,0,1000,0.01677459105849266,0.4925828302771726,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000185.jpg,0,5,8,0,0,0,0,1000,0.019725434482097626,0.48638118607782616,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000186.jpg,0,12,1,0,1,0,0,1000,0.029864970594644547,0.4863087327523602,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000187.jpg,1,17,2,0,0,0,0,1000,0.025554396212100983,0.4876121645031469,lowlight,none,0.0
