image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\ExDark-VisDroneOverlap\images\test\2015_00458.JPG,1,0,3,0,0,0,0,75,0.015515086241066456,0.18407678246551729,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00459.JPG,0,0,3,0,0,0,0,85,0.005639221519231796,0.13422399350027933,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00460.JPG,0,1,2,0,0,0,0,85,0.0059473151341080666,0.2058167797401117,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00461.jpg,2,1,1,0,0,0,0,48,0.04668755456805229,0.17874740401124642,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00462.jpg,5,0,3,0,0,0,0,39,0.11669857054948807,0.2965532489851409,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00463.jpg,5,3,1,2,1,0,0,97,0.05432232469320297,0.20582107843137254,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00464.jpg,4,1,1,0,1,0,0,114,0.03681536391377449,0.10618580765639589,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00465.jpeg,4,0,0,0,0,0,0,23,0.1529548466205597,0.13201665254579198,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00466.jpg,0,18,8,0,0,0,0,1000,0.05678504332900047,0.061297661104050674,synthetic_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00467.jpg,4,0,0,0,0,0,0,35,0.10406403243541718,0.04139408435402758,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00468.jpg,2,0,0,0,0,0,0,15,0.12389371544122696,0.12706091388378268,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00469.jpg,2,4,3,0,0,0,0,138,0.03921585530042648,0.053372698423505206,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00470.jpg,7,7,2,0,0,0,0,169,0.05631320923566818,0.08404966828552408,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00471.jpg,0,6,6,0,0,0,0,197,0.02697242982685566,0.07948945567810457,clean,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00472.jpg,3,0,2,0,0,0,0,46,0.06361951678991318,0.04422422640931373,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00473.jpg,0,2,7,0,0,0,0,314,0.013736438937485218,0.10737437448937909,clean,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00474.jpg,4,1,0,0,0,0,0,72,0.057451266795396805,0.05987410641339869,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00475.jpg,1,0,0,0,0,0,0,19,0.05304153263568878,0.053076969720179744,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00476.jpg,3,3,1,0,0,0,0,68,0.05603950098156929,0.09000479345383987,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00477.jpg,2,0,1,0,0,0,0,23,0.079390749335289,0.3246420232663296,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00478.jpg,1,0,0,0,0,0,0,5,0.19557417929172516,0.19146646662955255,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00479.jpg,3,2,1,0,0,0,0,86,0.04099777713418007,0.18843278867102395,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00480.jpg,2,0,0,0,0,0,0,19,0.11315776407718658,0.09083074795291307,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00481.jpg,1,1,0,0,0,0,0,4,0.289501816034317,0.21294676437127752,real_lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00482.jpg,2,4,2,0,0,0,0,119,0.03959428519010544,0.260341185526131,real_lowlight,none,0.0
