image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\ExDark-YOLO\images\test\2015_00512.jpg,0,3,2,0,0,0,0,122,0.029769746586680412,0.04848089843411194,lowlight,clahe,0.03845300053615196
datasets\ExDark-YOLO\images\test\2015_00513.jpg,0,1,1,0,0,0,0,462,0.006436739582568407,0.05046108639534245,lowlight,clahe,0.049087376812704246
datasets\ExDark-YOLO\images\test\2015_00514.jpg,0,1,1,0,0,0,0,228,0.016674047335982323,0.07303067984586308,lowlight,clahe,0.04012474149816176
datasets\ExDark-YOLO\images\test\2015_00515.jpg,0,0,1,0,0,0,0,88,0.010549613274633884,0.133847779947708,lowlight,clahe,0.09119362106821895
datasets\ExDark-YOLO\images\test\2015_00516.jpg,0,2,1,0,0,0,0,314,0.012115320190787315,0.1066809236115655,lowlight,clahe,0.05873434308619281
datasets\ExDark-YOLO\images\test\2015_00517.jpg,0,0,1,0,0,0,0,1000,0.00807202234864235,0.12203588577757377,lowlight,clahe,0.04593404373468137
datasets\ExDark-YOLO\images\test\2015_00518.jpg,0,0,1,0,0,0,0,139,0.004172040149569511,0.20060969421799676,lowlight,clahe,0.05833090150122549
datasets\ExDark-YOLO\images\test\2015_00519.jpg,0,0,1,0,0,0,0,67,0.006589348427951336,0.11445831802340471,lowlight,clahe,0.05911439504187092
datasets\ExDark-YOLO\images\test\2015_00520.jpg,0,0,3,0,0,0,0,434,0.00662207929417491,0.10318859024667701,lowlight,clahe,0.06619656032986111
datasets\ExDark-YOLO\images\test\2015_00521.jpg,0,5,1,0,0,0,0,105,0.029999885708093643,0.17214753524360563,lowlight,clahe,0.07042784926470588
datasets\ExDark-YOLO\images\test\2015_00522.jpg,0,0,3,0,0,0,0,23,0.00848046038299799,0.04920162260592462,lowlight,clahe,0.03708042279411765
datasets\ExDark-YOLO\images\test\2015_00523.jpg,0,1,1,0,0,0,0,208,0.00955438893288374,0.15268463164689744,lowlight,clahe,0.0713088299121732
datasets\ExDark-YOLO\images\test\2015_00524.jpg,0,0,2,0,0,0,0,179,0.011847945861518383,0.22346003631082062,lowlight,clahe,0.07649360447303921
datasets\ExDark-YOLO\images\test\2015_00525.jpg,0,2,3,0,0,0,0,274,0.010756895877420902,0.08063664155847886,lowlight,clahe,0.05691959316278594
datasets\ExDark-YOLO\images\test\2015_00526.jpg,0,0,2,0,0,0,0,585,0.00488286605104804,0.16455520929074754,lowlight,clahe,0.053091378804125816
datasets\ExDark-YOLO\images\test\2015_00527.jpg,0,1,4,0,0,0,0,485,0.007998949848115444,0.03154066158837636,lowlight,clahe,0.031171389910130718
datasets\ExDark-YOLO\images\test\2015_00528.jpg,0,5,1,0,0,0,0,92,0.030556296929717064,0.10635509980206051,lowlight,clahe,0.061264354830473856
datasets\ExDark-YOLO\images\test\2015_00529.jpg,0,0,2,0,0,0,0,161,0.004081957042217255,0.04627204180283224,lowlight,clahe,0.044030397901348044
datasets\ExDark-YOLO\images\test\2015_00530.jpg,0,14,4,0,0,0,0,494,0.02850305661559105,0.18814633426363248,lowlight,clahe,0.10272759650735294
datasets\ExDark-YOLO\images\test\2015_00531.jpg,0,0,3,0,0,0,0,81,0.004140340257436037,0.12127265795206972,lowlight,clahe,0.05090554470486111
datasets\ExDark-YOLO\images\test\2015_00532.jpg,0,1,5,0,0,0,0,345,0.019829479977488518,0.10396938114585173,lowlight,clahe,0.04194124029820261
datasets\ExDark-YOLO\images\test\2015_00533.jpg,0,71,2,0,0,0,0,426,0.08340907096862793,0.14394340497449934,lowlight,clahe,0.11976479524101308
datasets\ExDark-YOLO\images\test\2015_00534.jpg,0,1,2,0,0,0,0,422,0.008331025019288063,0.2182308933909481,lowlight,clahe,0.07528215954350491
datasets\ExDark-YOLO\images\test\2015_00535.jpg,0,0,6,0,1,0,0,419,0.00625288300216198,0.13056579682078592,lowlight,clahe,0.057120729932598036
datasets\ExDark-YOLO\images\test\2015_00536.jpg,0,4,14,0,1,0,0,541,0.016611283645033836,0.1449082131208828,lowlight,clahe,0.07503127553104576
datasets\ExDark-YOLO\images\test\2015_00537.jpg,0,3,1,0,0,0,0,79,0.025538284331560135,0.11499408176272422,lowlight,clahe,0.0525628702001634
datasets\ExDark-YOLO\images\test\2015_00538.jpg,0,1,4,0,0,0,0,201,0.009832320734858513,0.2133115758896151,lowlight,clahe,0.07143762765522876
datasets\ExDark-YOLO\images\test\2015_00539.jpg,0,0,2,0,0,0,0,373,0.007632081862539053,0.17914370863649443,lowlight,clahe,0.06501684410743465
datasets\ExDark-YOLO\images\test\2015_00540.jpg,0,0,2,0,0,0,0,39,0.013277235440909863,0.1324908668271579,lowlight,clahe,0.03917297283496732
datasets\ExDark-YOLO\images\test\2015_00541.jpg,0,38,6,0,0,0,0,889,0.03793199360370636,0.26165415059355673,lowlight,clahe,0.07384409786049836
datasets\ExDark-YOLO\images\test\2015_00542.jpg,0,5,10,0,0,0,0,517,0.010693260468542576,0.05586722878848805,lowlight,clahe,0.03670317925347222
datasets\ExDark-YOLO\images\test\2015_00543.jpg,0,4,1,0,0,0,0,266,0.013599982485175133,0.027468590536989988,lowlight,clahe,0.033583425883374186
datasets\ExDark-YOLO\images\test\2015_00544.jpg,0,0,1,0,0,0,0,385,0.0059877363964915276,0.038807518480420626,lowlight,clahe,0.03625207439746732
datasets\ExDark-YOLO\images\test\2015_00545.jpg,0,0,2,0,0,0,0,229,0.004235075321048498,0.13216126689624477,lowlight,clahe,0.030698092192606212
datasets\ExDark-YOLO\images\test\2015_00546.jpg,0,1,3,0,0,0,0,400,0.006521182134747505,0.16175645785174153,lowlight,clahe,0.07168858506944445
datasets\ExDark-YOLO\images\test\2015_00547.jpg,0,2,4,0,0,0,0,644,0.012110515497624874,0.17214356209150328,lowlight,clahe,0.07153872102226308
datasets\ExDark-YOLO\images\test\2015_00548.jpg,0,0,2,0,0,0,0,113,0.008688910864293575,0.07983481481481482,lowlight,clahe,0.052652573529411766
datasets\ExDark-YOLO\images\test\2015_00549.jpg,0,1,2,0,0,0,0,160,0.018909607082605362,0.17229270070832198,lowlight,clahe,0.10197569763582516
datasets\ExDark-YOLO\images\test\2015_00550.jpg,0,0,2,0,0,0,0,542,0.005018003284931183,0.08592664627899944,lowlight,clahe,0.06818436925551472
datasets\ExDark-YOLO\images\test\2015_00551.jpg,0,0,1,0,0,0,0,133,0.002606725785881281,0.3171774364112026,lowlight,clahe,0.07447605187908497
datasets\ExDark-YOLO\images\test\2015_00552.jpg,0,0,1,0,0,0,0,442,0.0043725669384002686,0.169341977124183,lowlight,clahe,0.0984647575827206
datasets\ExDark-YOLO\images\test\2015_00553.jpg,0,0,1,0,0,0,0,109,0.003251822665333748,0.18044502650434197,lowlight,clahe,0.08164657692504085
datasets\ExDark-YOLO\images\test\2015_00554.jpg,0,5,11,0,0,0,0,269,0.014641478657722473,0.10676405048375279,lowlight,clahe,0.053007161458333334
datasets\ExDark-YOLO\images\test\2015_00555.jpg,0,1,1,0,0,0,0,641,0.009777859784662724,0.14048678124479477,lowlight,clahe,0.058053305632148694
datasets\ExDark-YOLO\images\test\2015_00556.jpg,0,4,7,0,0,0,0,229,0.015266189351677895,0.26827804608239897,lowlight,clahe,0.0627849871068219
datasets\ExDark-YOLO\images\test\2015_00557.jpg,0,3,1,0,0,0,0,185,0.012609553523361683,0.23414234414025492,lowlight,clahe,0.05990344158496732
datasets\ExDark-YOLO\images\test\2015_00558.jpg,0,7,3,0,0,0,0,408,0.023482847958803177,0.1890938271604938,lowlight,clahe,0.07038526986315359
datasets\ExDark-YOLO\images\test\2015_00559.jpg,0,0,1,0,0,0,0,400,0.006856740918010473,0.1236007391269265,lowlight,clahe,0.037761597477532674
datasets\ExDark-YOLO\images\test\2015_00560.jpg,0,0,2,0,0,0,0,351,0.009985791519284248,0.20144120323712122,lowlight,clahe,0.0741726664624183
datasets\ExDark-YOLO\images\test\2015_00561.jpg,0,0,2,0,0,0,0,550,0.008004630915820599,0.08328977031079633,lowlight,clahe,0.04848002195669934
datasets\ExDark-YOLO\images\test\2015_00562.jpg,6,6,6,0,0,0,0,682,0.01942676492035389,0.112965107717729,lowlight,clahe,0.07265307457618464
datasets\ExDark-YOLO\images\test\2015_00563.jpg,0,1,2,0,0,0,0,210,0.008639827370643616,0.24462842834715043,lowlight,clahe,0.06637443512561275
datasets\ExDark-YOLO\images\test\2015_00564.jpg,0,0,1,0,0,0,0,164,0.0071833161637187,0.10104779321588826,lowlight,clahe,0.060217192606209155
datasets\ExDark-YOLO\images\test\2015_00565.jpg,0,1,6,0,0,0,0,429,0.010739416815340519,0.20157789522058822,lowlight,clahe,0.07373343992544934
datasets\ExDark-YOLO\images\test\2015_00566.jpg,0,0,3,0,0,0,0,353,0.0066233426332473755,0.227048756564927,lowlight,clahe,0.05632568359375
datasets\ExDark-YOLO\images\test\2015_00567.jpg,0,2,6,0,0,0,0,256,0.011483564041554928,0.09874538549987896,lowlight,clahe,0.05574729690053105
datasets\ExDark-YOLO\images\test\2015_00568.jpg,0,2,1,0,0,0,0,373,0.008687004446983337,0.21691899782135077,lowlight,clahe,0.06508609068627451
datasets\ExDark-YOLO\images\test\2015_00569.jpg,0,0,2,0,0,0,0,373,0.006112894508987665,0.1846376459537261,lowlight,clahe,0.07006830512152777
datasets\ExDark-YOLO\images\test\2015_00570.jpg,0,1,1,0,0,0,0,500,0.009900884702801704,0.1434551949406455,lowlight,clahe,0.06551451439950981
datasets\ExDark-YOLO\images\test\2015_00571.jpg,1,5,1,1,0,0,0,105,0.04506881535053253,0.20988315481986367,lowlight,clahe,0.06782661547691994
datasets\ExDark-YOLO\images\test\2015_00572.jpg,0,3,1,0,0,0,0,485,0.010301720350980759,0.0964161584366188,lowlight,clahe,0.03699648948120915
