image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000222.jpg,3,14,3,0,0,0,0,824,0.020522886887192726,0.48275198763919147,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000223.jpg,0,23,3,0,0,0,0,813,0.022321481257677078,0.4825772361413701,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000224.jpg,0,19,3,0,0,0,0,838,0.021827511489391327,0.4824049507534495,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000225.jpg,2,16,1,0,0,0,0,869,0.021109575405716896,0.4826619538247398,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000226.jpg,1,21,1,0,0,0,0,933,0.021702965721488,0.4826825223916727,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000227.jpg,9,12,8,1,0,0,0,860,0.02227167971432209,0.48464513170237233,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000228.jpg,1,22,0,0,0,0,0,710,0.025025682523846626,0.4845055998093682,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000229.jpg,0,20,2,0,0,0,0,748,0.026828432455658913,0.4849225444807553,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000230.jpg,1,18,1,0,0,0,0,763,0.02262353152036667,0.48484284412067297,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000231.jpg,1,24,1,0,0,0,0,771,0.026476018130779266,0.484118755295328,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000232.jpg,0,20,2,0,0,0,0,846,0.023016341030597687,0.48571366837630114,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000233.jpg,0,22,3,0,0,0,0,825,0.02583586797118187,0.48599678497942383,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000234.jpg,0,21,6,0,0,0,0,813,0.024765292182564735,0.48743126475127085,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000235.jpg,9,18,7,0,2,0,0,932,0.023024218156933784,0.4892009179829339,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000236.jpg,2,21,0,0,0,0,0,854,0.021182235330343246,0.48986759977910915,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000237.jpg,4,21,0,0,0,0,0,828,0.025856340304017067,0.4919773738198983,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000238.jpg,1,25,6,0,0,0,0,807,0.02690105140209198,0.49241272353848947,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000239.jpg,1,31,3,0,0,0,0,964,0.025907566770911217,0.49242634387860085,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000240.jpg,1,26,3,0,0,0,0,828,0.02618805505335331,0.4926545554950375,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000241.jpg,2,20,1,0,0,0,0,872,0.024318557232618332,0.4909576978939724,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000242.jpg,0,26,2,0,0,0,0,826,0.024658771231770515,0.4916755155380053,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000243.jpg,2,27,1,0,0,0,0,830,0.025239961221814156,0.4907129970043573,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000244.jpg,3,23,0,0,0,0,0,801,0.0261454489082098,0.48986041326252727,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000245.jpg,2,20,2,0,0,0,0,848,0.02179596945643425,0.4893703382201646,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000246.jpg,1,17,3,0,0,0,0,749,0.02122732438147068,0.48831660955277173,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000247.jpg,1,33,2,0,0,0,0,785,0.026527613401412964,0.4883899214778504,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000248.jpg,0,23,1,0,0,0,0,712,0.02512659691274166,0.48766264410856935,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000249.jpg,3,22,0,0,0,0,0,811,0.024469390511512756,0.4881581166031227,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000250.jpg,0,25,5,0,0,0,0,788,0.025379318743944168,0.4884805850580973,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000251.jpg,1,22,2,0,0,0,0,863,0.023129470646381378,0.4814180623638344,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000252.jpg,2,17,1,0,0,0,0,864,0.022263802587985992,0.48170683172960543,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000253.jpg,0,18,3,0,0,0,0,831,0.02089872770011425,0.481447044828734,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000254.jpg,0,20,3,0,0,0,0,844,0.02145088091492653,0.4806513896453643,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000255.jpg,0,21,10,0,0,0,0,818,0.022720975801348686,0.4795264747488502,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000256.jpg,1,25,2,0,0,0,0,731,0.026247303932905197,0.4777518060850884,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000257.jpg,1,20,2,0,0,0,0,731,0.02422638237476349,0.4779813358599613,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000258.jpg,1,18,2,0,0,0,0,778,0.02349170483648777,0.4773658674503752,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000259.jpg,0,24,1,0,0,0,0,780,0.0235531534999609,0.4768032123729121,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000260.jpg,1,17,4,0,0,0,0,821,0.02309049479663372,0.4763145595043573,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000261.jpg,0,24,1,0,0,0,0,848,0.02385978400707245,0.4754557840111353,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000262.jpg,1,17,2,0,0,0,0,879,0.02323591709136963,0.4760011952311789,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000263.jpg,1,24,2,0,0,0,0,915,0.02537507191300392,0.475237688362382,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000264.jpg,0,26,3,0,0,0,0,931,0.024288779124617577,0.4747228954853546,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000265.jpg,0,25,4,0,0,0,0,939,0.024113159626722336,0.4746108728213507,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000266.jpg,0,22,1,0,0,0,0,900,0.024167461320757866,0.47415147664003876,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000267.jpg,5,18,7,2,2,1,0,894,0.025115663185715675,0.47466723969680463,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000268.jpg,1,18,0,0,0,0,0,820,0.02448141574859619,0.47521573922778987,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000269.jpg,2,19,6,0,4,0,0,809,0.02469826489686966,0.4752880412581699,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000270.jpg,1,23,2,0,0,0,0,805,0.026839572936296463,0.4756504780924716,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000271.jpg,0,26,3,0,0,0,0,814,0.024894732981920242,0.47552485021786495,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000272.jpg,9,22,4,0,0,0,0,767,0.029474740847945213,0.478881346828855,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000273.jpg,1,24,7,0,1,0,0,724,0.030438430607318878,0.4784449588477366,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000274.jpg,0,22,5,0,0,0,0,567,0.028813807293772697,0.4769613270848463,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000275.jpg,1,24,1,0,0,0,0,598,0.030326297506690025,0.47597032346889373,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000276.jpg,1,24,1,0,0,0,0,608,0.028036626055836678,0.4750521533073106,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000277.jpg,1,22,3,0,0,0,0,575,0.027570409700274467,0.475031365362503,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000278.jpg,2,24,2,0,0,0,0,517,0.030073387548327446,0.4744281348341806,lowlight,none,0.0
datasets\AU-AIR-YOLO\images\test\frame_20190905111947_x\frame_20190905111947_x_0000279.jpg,1,25,3,0,0,0,0,541,0.030995110049843788,0.4735780871762285,lowlight,none,0.0
