image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\ExDark-YOLO\images\test\2015_00517.jpg,0,0,1,0,0,0,0,858,0.007907945662736893,0.12203588577757377,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00518.jpg,0,0,1,0,0,0,0,205,0.0032993960194289684,0.20060969421799676,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00519.jpg,0,0,1,0,0,0,0,32,0.007461622357368469,0.11445831802340471,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00520.jpg,0,1,3,0,0,0,0,345,0.007158673834055662,0.10318859024667701,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00521.jpg,0,2,1,0,0,0,0,80,0.026413079351186752,0.17214753524360563,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00522.jpg,0,0,3,0,0,0,0,54,0.01208351831883192,0.04920162260592462,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00523.jpg,0,3,1,0,0,0,0,208,0.012334780767560005,0.15268463164689744,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00524.jpg,0,2,2,0,0,0,0,169,0.016498850658535957,0.22346003631082062,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00525.jpg,0,3,3,0,0,0,0,201,0.016699541360139847,0.08063664155847886,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00526.jpg,0,1,2,0,0,0,0,379,0.007981429807841778,0.16455520929074754,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00527.jpg,0,0,4,0,0,0,0,153,0.00665659923106432,0.03154066158837636,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00528.jpg,0,6,1,0,0,0,0,94,0.030738867819309235,0.10635509980206051,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00529.jpg,0,0,2,0,0,0,0,169,0.0039940765127539635,0.04627204180283224,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00530.jpg,0,20,4,0,0,0,0,585,0.03334804251790047,0.18814633426363248,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00531.jpg,0,0,3,0,0,0,0,83,0.006892660167068243,0.12127265795206972,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00532.jpg,0,4,5,0,0,0,0,317,0.022292111068964005,0.10396938114585173,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00533.jpg,0,60,2,0,0,0,0,403,0.08339070528745651,0.14394340497449934,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00534.jpg,0,1,2,0,0,0,0,520,0.008870730176568031,0.2182308933909481,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00535.jpg,0,0,6,0,1,0,0,464,0.006166668143123388,0.13056579682078592,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00536.jpg,0,3,14,0,1,0,0,390,0.012923777103424072,0.1449082131208828,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00537.jpg,0,3,1,0,0,0,0,74,0.022104937583208084,0.11499408176272422,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00538.jpg,0,1,4,0,0,0,0,224,0.010497195646166801,0.2133115758896151,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00539.jpg,0,5,2,0,0,0,0,408,0.013257059268653393,0.17914370863649443,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00540.jpg,0,0,2,0,0,0,0,50,0.013187866657972336,0.1324908668271579,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00541.jpg,0,24,6,0,0,0,0,862,0.0347428098320961,0.26165415059355673,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00542.jpg,0,9,10,0,0,0,0,252,0.02588927373290062,0.05586722878848805,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00543.jpg,0,2,1,0,0,0,0,192,0.013661441393196583,0.027468590536989988,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00544.jpg,0,0,1,0,0,0,0,437,0.006144863087683916,0.038807518480420626,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00545.jpg,0,0,2,0,0,0,0,118,0.003694472135975957,0.13216126689624477,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00546.jpg,0,1,3,0,0,0,0,422,0.009312505833804607,0.16175645785174153,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00547.jpg,0,0,4,0,0,0,0,544,0.009555500000715256,0.17214356209150328,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00548.jpg,1,1,1,0,0,0,0,167,0.009539294056594372,0.07983481481481482,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00549.jpg,0,1,2,0,0,0,0,150,0.01736808568239212,0.17229270070832198,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00550.jpg,0,0,2,0,0,0,0,348,0.005165824666619301,0.08592664627899944,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00551.jpg,0,0,1,0,0,0,0,230,0.0031360373832285404,0.3171774364112026,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00552.jpg,0,0,1,0,0,0,0,141,0.005363343749195337,0.169341977124183,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00553.jpg,0,0,1,0,0,0,0,84,0.00360891898162663,0.18044502650434197,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00554.jpg,0,9,11,0,0,0,0,311,0.018491292372345924,0.10676405048375279,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00555.jpg,0,0,1,0,0,0,0,456,0.007304176222532988,0.14048678124479477,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00556.jpg,0,4,7,0,0,0,0,324,0.015383187681436539,0.26827804608239897,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00557.jpg,0,1,1,0,0,0,0,157,0.008926655165851116,0.23414234414025492,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00558.jpg,0,9,3,0,0,0,0,488,0.02453738823533058,0.1890938271604938,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00559.jpg,0,0,1,0,0,0,0,208,0.007403812371194363,0.1236007391269265,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00560.jpg,0,1,2,0,0,0,0,346,0.011385277844965458,0.20144120323712122,lowlight,none,0.0
datasets\ExDark-YOLO\images\test\2015_00561.jpg,0,3,2,0,0,0,0,408,0.014089776203036308,0.08328977031079633,lowlight,none,0.0
