image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\ExDark-YOLO\images\test\2015_00494.jpg,0,0,1,0,0,0,0,203,0.005637761205434799,0.05121981969880675,lowlight,gamma,0.098793661279616
datasets\ExDark-YOLO\images\test\2015_00495.jpg,0,1,1,0,0,0,0,44,0.014661680907011032,0.061057356275843674,lowlight,gamma,0.13237193946589051
datasets\ExDark-YOLO\images\test\2015_00496.jpg,0,0,1,0,0,0,0,18,0.002319667488336563,0.10977169150326797,lowlight,gamma,0.13524888939950983
datasets\ExDark-YOLO\images\test\2015_00497.jpg,0,0,1,0,0,0,0,214,0.004425636492669582,0.098857777162407,lowlight,gamma,0.12296161726409313
datasets\ExDark-YOLO\images\test\2015_00498.jpg,0,1,3,0,0,0,0,376,0.009393653832376003,0.1386806256281878,lowlight,gamma,0.14781813916973038
datasets\ExDark-YOLO\images\test\2015_00499.jpg,0,0,5,0,0,0,0,136,0.0032302287872880697,0.10232092524509805,lowlight,gamma,0.14072711141748365
datasets\ExDark-YOLO\images\test\2015_00500.jpg,0,1,2,0,0,0,0,657,0.007837891578674316,0.10890317139689729,lowlight,gamma,0.1391722100949755
datasets\ExDark-YOLO\images\test\2015_00501.jpg,0,3,3,0,0,0,0,596,0.008159799501299858,0.1748290554647785,lowlight,gamma,0.13802028122446897
datasets\ExDark-YOLO\images\test\2015_00502.jpg,0,0,1,0,0,0,0,46,0.00716242054477334,0.39609511591094776,lowlight,gamma,0.16457720269097223
datasets\ExDark-YOLO\images\test\2015_00503.png,0,2,1,0,0,0,0,111,0.012765971012413502,0.08830685763888889,lowlight,gamma,0.13780613000408498
datasets\ExDark-YOLO\images\test\2015_00504.png,0,1,1,0,0,0,0,165,0.014023830182850361,0.12216422845179739,lowlight,gamma,0.14958155573427287
datasets\ExDark-YOLO\images\test\2015_00505.png,0,0,1,0,0,0,0,111,0.011621818877756596,0.12268794679330067,lowlight,gamma,0.1447246955422794
datasets\ExDark-YOLO\images\test\2015_00506.png,0,2,1,0,0,0,0,288,0.017845086753368378,0.17083227379493465,lowlight,gamma,0.15069821346507353
datasets\ExDark-YOLO\images\test\2015_00507.png,0,10,1,0,0,0,0,161,0.04384700208902359,0.1585540492238562,lowlight,gamma,0.16410502514808006
datasets\ExDark-YOLO\images\test\2015_00508.jpg,0,10,4,0,0,0,0,1000,0.01924215257167816,0.10096640114379085,lowlight,gamma,0.12773059640522877
datasets\ExDark-YOLO\images\test\2015_00509.jpg,0,0,2,0,0,0,0,570,0.007097421679645777,0.07154816431781046,lowlight,gamma,0.1248544251685049
datasets\ExDark-YOLO\images\test\2015_00510.png,0,0,1,0,0,0,0,127,0.008112151175737381,0.08962516595179738,lowlight,gamma,0.1376730207056781
datasets\ExDark-YOLO\images\test\2015_00511.jpg,0,0,1,0,0,0,0,98,0.007922891527414322,0.10523133680555556,lowlight,gamma,0.14517896305657682
datasets\ExDark-YOLO\images\test\2015_00512.jpg,0,3,2,0,0,0,0,284,0.010938470251858234,0.04848089843411194,lowlight,gamma,0.09407331878063725
datasets\ExDark-YOLO\images\test\2015_00513.jpg,0,0,1,0,0,0,0,836,0.009263585321605206,0.05046108639534245,lowlight,gamma,0.11128080320669935
datasets\ExDark-YOLO\images\test\2015_00514.jpg,0,0,1,0,0,0,0,246,0.007293053437024355,0.07303067984586308,lowlight,gamma,0.1163450967626634
datasets\ExDark-YOLO\images\test\2015_00515.jpg,0,0,1,0,0,0,0,83,0.010962783358991146,0.133847779947708,lowlight,gamma,0.15201265063316993
datasets\ExDark-YOLO\images\test\2015_00516.jpg,0,2,1,0,0,0,0,293,0.010062149725854397,0.1066809236115655,lowlight,gamma,0.13365209482230392
datasets\ExDark-YOLO\images\test\2015_00517.jpg,0,18,1,0,0,0,0,1000,0.03496059030294418,0.12203588577757377,lowlight,gamma,0.11950182866115197
datasets\ExDark-YOLO\images\test\2015_00518.jpg,0,0,1,0,0,0,0,234,0.003970528487116098,0.20060969421799676,lowlight,gamma,0.13641132429534314
datasets\ExDark-YOLO\images\test\2015_00519.jpg,0,0,1,0,0,0,0,18,0.0033998664002865553,0.11445831802340471,lowlight,gamma,0.14887162351919933
datasets\ExDark-YOLO\images\test\2015_00520.jpg,0,5,3,0,0,0,0,483,0.015206465497612953,0.10318859024667701,lowlight,gamma,0.1203141818576389
