image,tp,fp,fn,small_tp,small_fn,tiny_side_tp,tiny_side_fn,detections,mean_confidence,illumination_mean,detector_route,gate_mode,residual_l1
datasets\ExDark-VisDroneOverlap\images\test\2015_00434.jpg,6,5,1,0,0,0,0,46,0.1410609781742096,0.047567190033908295,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00435.jpg,1,0,0,0,0,0,0,16,0.052812352776527405,0.049144383415483155,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00436.JPEG,13,23,9,1,0,0,0,511,0.05692296102643013,0.13940505098039216,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00437.JPEG,1,1,2,0,0,0,0,16,0.0880458801984787,0.19091471112509173,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00438.JPEG,2,1,2,0,2,0,1,91,0.023853322491049767,0.17749693071895423,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00439.JPEG,1,0,0,0,0,0,0,30,0.03266996517777443,0.1599074823529412,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00440.JPEG,6,3,4,0,0,0,0,104,0.06988468766212463,0.2246687163398693,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00441.JPEG,3,3,2,1,2,0,1,47,0.07963914424180984,0.27681208888888886,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00442.JPEG,1,2,1,0,0,0,0,67,0.038445670157670975,0.2935106928104575,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00443.JPEG,3,2,0,0,0,0,0,41,0.07934696972370148,0.2522909699346405,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00444.jpg,1,1,2,0,0,0,0,29,0.05515355244278908,0.18816601562500002,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00445.JPEG,7,7,5,2,1,1,0,165,0.051998913288116455,0.17823667450980393,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00446.jpg,5,2,1,0,0,0,0,52,0.0945739820599556,0.1116292418606787,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00447.jpg,1,0,1,0,0,0,0,10,0.09702979028224945,0.06384862762650632,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00448.jpg,2,0,0,0,0,0,0,13,0.16750961542129517,0.07220161787045547,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00449.JPG,2,0,0,0,0,0,0,7,0.23901735246181488,0.03519738562091503,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00450.jpg,2,0,1,0,0,0,0,109,0.018358958885073662,0.15647764705882353,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00451.JPG,1,1,3,0,0,0,0,82,0.03147810325026512,0.14321465931985058,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00452.JPG,0,0,4,0,0,0,0,26,0.008119129575788975,0.1269199954988403,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00453.JPG,4,0,3,0,0,0,0,69,0.03279430419206619,0.2526100841564519,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00454.JPG,4,0,1,0,0,0,0,65,0.03873606026172638,0.21548569580217386,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00455.JPG,2,0,2,0,0,0,0,95,0.020909538492560387,0.16148971070390222,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00456.JPG,0,0,3,0,0,0,0,18,0.015579832717776299,0.06157012548173612,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00457.JPG,2,2,2,0,0,0,0,71,0.03345528244972229,0.10151186718867135,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00458.JPG,1,0,3,0,0,0,0,75,0.015515086241066456,0.18407678246551729,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00459.JPG,0,0,3,0,0,0,0,85,0.005639221519231796,0.13422399350027933,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00460.JPG,0,1,2,0,0,0,0,85,0.0059473151341080666,0.2058167797401117,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00461.jpg,2,1,1,0,0,0,0,48,0.04668755456805229,0.17874740401124642,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00462.jpg,5,0,3,0,0,0,0,39,0.11669857054948807,0.2965532489851409,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00463.jpg,5,3,1,2,1,0,0,97,0.05432232469320297,0.20582107843137254,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00464.jpg,4,1,1,0,1,0,0,114,0.03681536391377449,0.10618580765639589,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00465.jpeg,4,0,0,0,0,0,0,23,0.1529548466205597,0.13201665254579198,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00466.jpg,3,2,5,0,0,0,0,133,0.04107308015227318,0.061297661104050674,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00467.jpg,4,0,0,0,0,0,0,35,0.10406403243541718,0.04139408435402758,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00468.jpg,2,0,0,0,0,0,0,15,0.12389371544122696,0.12706091388378268,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00469.jpg,2,4,3,0,0,0,0,138,0.03921585530042648,0.053372698423505206,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00470.jpg,7,7,2,0,0,0,0,169,0.05631320923566818,0.08404966828552408,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00471.jpg,5,3,1,0,0,0,0,51,0.1096532791852951,0.07948945567810457,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00472.jpg,3,0,2,0,0,0,0,46,0.06361951678991318,0.04422422640931373,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00473.jpg,5,2,2,0,0,0,0,84,0.06932675093412399,0.10737437448937909,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00474.jpg,4,1,0,0,0,0,0,72,0.057451266795396805,0.05987410641339869,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00475.jpg,1,0,0,0,0,0,0,19,0.05304153263568878,0.053076969720179744,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00476.jpg,3,3,1,0,0,0,0,68,0.05603950098156929,0.09000479345383987,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00477.jpg,2,0,1,0,0,0,0,23,0.079390749335289,0.3246420232663296,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00478.jpg,1,0,0,0,0,0,0,5,0.19557417929172516,0.19146646662955255,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00479.jpg,3,2,1,0,0,0,0,86,0.04099777713418007,0.18843278867102395,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00480.jpg,2,0,0,0,0,0,0,19,0.11315776407718658,0.09083074795291307,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00481.jpg,1,1,0,0,0,0,0,4,0.289501816034317,0.21294676437127752,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00482.jpg,2,4,2,0,0,0,0,119,0.03959428519010544,0.260341185526131,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00483.jpg,2,4,0,0,0,0,0,52,0.07578225433826447,0.19776076978939724,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00484.jpg,2,0,0,0,0,0,0,9,0.19398373365402222,0.3008603809544593,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00485.jpg,2,0,0,0,0,0,0,20,0.07571188360452652,0.20499316199166778,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00486.jpg,3,2,0,0,0,0,0,35,0.09207025915384293,0.16379078914612893,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00487.jpg,1,0,0,0,0,0,0,15,0.06930563598871231,0.13355967450607975,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00488.jpg,3,0,0,0,0,0,0,35,0.05229213088750839,0.10388523284313725,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00489.jpg,1,0,0,0,0,0,0,9,0.10950997471809387,0.23911930745897703,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00490.jpg,4,2,1,0,0,0,0,57,0.0661567896604538,0.0857402379755321,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00491.jpg,1,0,3,0,0,0,0,18,0.03892446309328079,0.19831453046905034,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00492.jpg,1,0,0,0,0,0,0,28,0.03637731447815895,0.15228182505536852,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00493.jpg,1,0,0,0,0,0,0,6,0.16080160439014435,0.2022638638012343,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00494.jpg,1,1,0,0,0,0,0,6,0.2052873969078064,0.05121981969880675,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00495.jpg,0,0,1,0,0,0,0,19,0.011726221069693565,0.061057356275843674,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00496.jpg,1,0,0,0,0,0,0,62,0.01984073780477047,0.10977169150326797,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00497.jpg,1,0,0,0,0,0,0,9,0.11278867721557617,0.098857777162407,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00498.jpg,1,0,2,0,0,0,0,34,0.04412033408880234,0.1386806256281878,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00499.jpg,4,3,1,0,0,0,0,83,0.06960360705852509,0.10232092524509805,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00500.jpg,2,0,0,0,0,0,0,21,0.0882917046546936,0.10890317139689729,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00501.jpg,1,0,2,0,0,0,0,35,0.032248951494693756,0.1748290554647785,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00502.jpg,1,0,0,0,0,0,0,4,0.2400251030921936,0.39609511591094776,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00503.png,0,0,1,0,0,0,0,3,0.06051744520664215,0.08830685763888889,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00504.png,0,1,1,0,0,0,0,6,0.12230566143989563,0.12216422845179739,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00505.png,1,0,0,0,0,0,0,8,0.1259659081697464,0.12268794679330067,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00506.png,1,0,0,0,0,0,0,16,0.06507271528244019,0.17083227379493465,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00507.png,1,0,0,0,0,0,0,3,0.2977582514286041,0.1585540492238562,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00508.jpg,3,0,1,0,0,0,0,67,0.04782407730817795,0.10096640114379085,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00509.jpg,2,3,0,0,0,0,0,23,0.13045671582221985,0.07154816431781046,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00510.png,1,1,0,0,0,0,0,15,0.0871482789516449,0.08962516595179738,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00511.jpg,1,0,0,0,0,0,0,12,0.05755212530493736,0.10523133680555556,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00512.jpg,2,0,0,0,0,0,0,3,0.6042187809944153,0.04848089843411194,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00513.jpg,1,0,0,0,0,0,0,6,0.2028711438179016,0.05046108639534245,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00514.jpg,1,0,0,0,0,0,0,4,0.2325797975063324,0.07303067984586308,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00515.jpg,1,0,0,0,0,0,0,2,0.48087993264198303,0.133847779947708,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00516.jpg,1,0,0,0,0,0,0,34,0.031135519966483116,0.1066809236115655,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00517.jpg,1,0,0,0,0,0,0,8,0.07380049675703049,0.12203588577757377,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00518.jpg,1,0,0,0,0,0,0,15,0.07922156900167465,0.20060969421799676,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00519.jpg,0,0,1,0,0,0,0,6,0.007796534802764654,0.11445831802340471,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00520.jpg,2,0,1,0,0,0,0,8,0.19612419605255127,0.10318859024667701,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00521.jpg,1,0,0,0,0,0,0,4,0.24417518079280853,0.17214753524360563,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00522.jpg,3,2,0,0,0,0,0,67,0.05044887587428093,0.04920162260592462,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00523.jpg,1,0,0,0,0,0,0,15,0.08748773485422134,0.15268463164689744,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00524.jpg,2,2,0,0,0,0,0,48,0.046897273510694504,0.22346003631082062,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00525.jpg,3,1,0,0,0,0,0,18,0.1250583827495575,0.08063664155847886,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00526.jpg,2,1,0,0,0,0,0,35,0.0696369856595993,0.16455520929074754,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00527.jpg,4,0,0,0,0,0,0,6,0.552871823310852,0.03154066158837636,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00528.jpg,1,0,0,0,0,0,0,4,0.2350148856639862,0.10635509980206051,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00529.jpg,2,2,0,0,0,0,0,69,0.03661154955625534,0.04627204180283224,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00530.jpg,3,1,1,0,0,0,0,52,0.062778539955616,0.18814633426363248,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00531.jpg,1,1,2,0,0,0,0,21,0.0405183844268322,0.12127265795206972,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00532.jpg,2,1,3,0,0,0,0,14,0.14218564331531525,0.10396938114585173,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00533.jpg,2,1,0,0,0,0,0,29,0.08186803013086319,0.14394340497449934,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00534.jpg,2,1,0,0,0,0,0,111,0.02455679513514042,0.2182308933909481,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00535.jpg,2,2,4,0,1,0,0,117,0.023636983707547188,0.13056579682078592,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00536.jpg,11,6,3,0,1,0,0,156,0.07537640631198883,0.1449082131208828,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00537.jpg,1,0,0,0,0,0,0,14,0.08430303633213043,0.11499408176272422,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00538.jpg,2,0,2,0,0,0,0,14,0.13087360560894012,0.2133115758896151,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00539.jpg,2,1,0,0,0,0,0,49,0.04690709337592125,0.17914370863649443,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00540.jpg,2,0,0,0,0,0,0,14,0.13670776784420013,0.1324908668271579,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00541.jpg,1,0,5,0,0,0,0,46,0.026864487677812576,0.26165415059355673,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00542.jpg,9,2,1,0,0,0,0,79,0.10482560843229294,0.05586722878848805,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00543.jpg,1,0,0,0,0,0,0,15,0.07293533533811569,0.027468590536989988,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00544.jpg,1,0,0,0,0,0,0,3,0.3003176748752594,0.038807518480420626,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00545.jpg,2,0,0,0,0,0,0,8,0.2280307561159134,0.13216126689624477,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00546.jpg,1,2,2,0,0,0,0,83,0.030633529648184776,0.16175645785174153,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00547.jpg,4,2,0,0,0,0,0,66,0.0723375603556633,0.17214356209150328,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00548.jpg,2,0,0,0,0,0,0,31,0.05281759053468704,0.07983481481481482,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00549.jpg,2,0,0,0,0,0,0,15,0.12115070223808289,0.17229270070832198,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00550.jpg,1,1,1,0,0,0,0,58,0.02571660839021206,0.08592664627899944,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00551.jpg,1,0,0,0,0,0,0,22,0.062407899647951126,0.3171774364112026,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00552.jpg,1,0,0,0,0,0,0,16,0.050626128911972046,0.169341977124183,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00553.jpg,1,0,0,0,0,0,0,16,0.0668022483587265,0.18044502650434197,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00554.jpg,9,8,2,0,0,0,0,126,0.10712724924087524,0.10676405048375279,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00555.jpg,1,1,0,0,0,0,0,9,0.14174464344978333,0.14048678124479477,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00556.jpg,7,3,0,0,0,0,0,86,0.08254854381084442,0.26827804608239897,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00557.jpg,1,2,0,0,0,0,0,30,0.059535522013902664,0.23414234414025492,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00558.jpg,3,2,0,0,0,0,0,26,0.14496687054634094,0.1890938271604938,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00559.jpg,1,0,0,0,0,0,0,1,0.9776347875595093,0.1236007391269265,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00560.jpg,2,1,0,0,0,0,0,15,0.1437021940946579,0.20144120323712122,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00561.jpg,2,2,0,0,0,0,0,48,0.05169793963432312,0.08328977031079633,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00562.jpg,8,3,4,0,0,0,0,109,0.07208675891160965,0.112965107717729,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00563.jpg,2,0,0,0,0,0,0,7,0.230200856924057,0.24462842834715043,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00564.jpg,1,0,0,0,0,0,0,10,0.10030387341976166,0.10104779321588826,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00565.jpg,4,1,2,0,0,0,0,64,0.06108718365430832,0.20157789522058822,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00566.jpg,3,1,0,0,0,0,0,41,0.05473402142524719,0.227048756564927,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00567.jpg,4,3,2,0,0,0,0,57,0.0949009358882904,0.09874538549987896,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00568.jpg,1,0,0,0,0,0,0,12,0.07936938107013702,0.21691899782135077,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00569.jpg,2,4,0,0,0,0,0,110,0.04248320683836937,0.1846376459537261,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00570.jpg,1,1,0,0,0,0,0,21,0.06602229923009872,0.1434551949406455,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00571.jpg,1,1,1,0,1,0,0,30,0.06829516589641571,0.20988315481986367,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00572.jpg,1,0,0,0,0,0,0,18,0.06309685111045837,0.0964161584366188,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00573.jpg,2,1,0,0,0,0,0,11,0.17474958300590515,0.3878840232389252,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00574.jpg,2,3,0,0,0,0,0,24,0.13491523265838623,0.08468140546027181,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00575.jpg,4,1,0,0,0,0,0,42,0.10364917665719986,0.1339136486102899,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00576.jpg,1,1,0,0,0,0,0,13,0.13347889482975006,0.0909540456182473,lowlight,none,0.0
datasets\ExDark-VisDroneOverlap\images\test\2015_00577.jpg,1,0,0,0,0,0,0,6,0.12028465420007706,0.052319890260631,lowlight,none,0.0
